"","name","position","team","season","stat_type","stats"
"406","Adam Trautman","TE","NO",2021,"fantasy_points_ppr",63.3
"407","Adam Trautman","TE","NO",2021,"total_yards",263
"408","Adam Trautman","TE","NO",2021,"games",11
"409","Adam Trautman","TE","NO",2021,"touches",27
"410","Adam Trautman","TE","NO",2021,"rush_td_percentage",0
"411","Adam Trautman","TE","NO",2021,"rec_td_percentage",0.074
"412","Adam Trautman","TE","NO",2021,"total_tds",2
"413","Adam Trautman","TE","NO",2021,"td_percentage",0.074
"414","Adam Trautman","TE","NO",2021,"pass_ypg",0
"415","Adam Trautman","TE","NO",2021,"rush_ypg",0
"416","Adam Trautman","TE","NO",2021,"rec_ypg",23.90909091
"417","Adam Trautman","TE","NO",2021,"ppg",3.299999931
"418","Adam Trautman","TE","NO",2021,"ppr_ppg",5.754545385
"419","Adam Trautman","TE","NO",2021,"ypg",0
"420","Adam Trautman","TE","NO",2021,"pr",33.87
"421","Adam Trautman","TE","NO",2022,"carries",0
"422","Adam Trautman","TE","NO",2022,"rushing_yards",0
"423","Adam Trautman","TE","NO",2022,"rushing_tds",0
"424","Adam Trautman","TE","NO",2022,"rushing_fumbles",0
"425","Adam Trautman","TE","NO",2022,"rushing_fumbles_lost",0
"426","Adam Trautman","TE","NO",2022,"rushing_first_downs",0
"427","Adam Trautman","TE","NO",2022,"rushing_2pt_conversions",0
"428","Adam Trautman","TE","NO",2022,"receptions",18
"429","Adam Trautman","TE","NO",2022,"targets",22
"430","Adam Trautman","TE","NO",2022,"receiving_yards",207
"431","Adam Trautman","TE","NO",2022,"receiving_tds",1
"432","Adam Trautman","TE","NO",2022,"receiving_fumbles",0
